packet_rate,byte_rate,avg_packet_size,tcp_count,udp_count,icmp_count,syn_count,tcp_ratio,udp_ratio,icmp_ratio,attack_type
30769.230769230773,184615.38461538465,7.5,1,0,0,0,1,0,0,tcp_syn_flood
37.18232352339698,12995.222071427244,432.0,0,1,0,0,0,1,0,udp_flood
17045.454545454544,102272.72727272728,8.0,1,0,0,0,1,0,0,normal
20.369565018123826,7375.819493062636,378.15,0,1,0,0,0,1,0,udp_flood
0.2315204791053925,1.3891228746323552,6.5,1,0,0,0,1,0,0,tcp_syn_flood
0.1444209202021558,43.326276060646734,320.0,0,0,0,0,0,1,0,normal
37.417447755888574,13077.397990683055,432.0,0,1,0,0,0,1,0,udp_flood
48.88660751387157,293.31964508322943,9.0,1,0,0,0,1,0,0,normal
0.1432910691548492,0.8597464149290953,6.75,1,0,0,0,1,0,0,tcp_syn_flood
71.33558040411607,428.0134824246964,7.5,1,0,0,0,1,0,0,normal
20.35126279585648,1628.1010236685186,91.75,0,1,0,0,0,1,0,normal
28.11581842804459,9784.304812959515,401.5,0,1,0,0,0,1,0,udp_flood
86.41361878632073,4407.094558102357,61.75,0,0,0,0,0,1,0,normal
37.76221135509695,13575.514982157354,442.0,0,1,0,0,0,1,0,udp_flood
0.25530359714471,1.5318215828682606,6.375,1,0,0,0,1,0,0,tcp_syn_flood
10582.010582010582,325396.8253968254,42.25,1,0,0,0,1,0,0,normal
1.0723401563060884,164.06804391483152,153.0,1,0,0,0,1,0,0,normal
37.9003221527383,13246.162592382036,432.0,0,1,0,0,0,1,0,udp_flood
36.672014668805865,12816.86912674765,432.0,0,1,0,0,0,1,0,udp_flood
0.7548128891633292,129.4324387560547,171.4762,1,0,0,0,1,0,0,normal
27.610834491454447,9608.570403026148,401.5,0,1,0,0,0,1,0,udp_flood
0.6967552283205917,4.18053136992355,6.75,1,0,0,0,1,0,0,tcp_syn_flood
27.750156094628032,9657.054320930556,401.5,0,1,0,0,0,1,0,udp_flood
0.1763031106509469,1.0578186639056817,7.0,1,0,0,0,1,0,0,tcp_syn_flood
156.91812796673335,0.0,0.0,1,0,0,0,1,0,0,normal
0.1196912014878095,0.718147208926857,7.0,1,0,0,0,1,0,0,tcp_syn_flood
34482.75862068965,206896.551724138,7.5,1,0,0,0,1,0,0,tcp_syn_flood
36.66798060263826,12815.459220622071,432.0,0,1,0,0,0,1,0,udp_flood
36.63909574711696,13171.754921088546,442.0,0,1,0,0,0,1,0,udp_flood
26315.78947368421,157894.73684210525,8.0,1,0,0,0,1,0,0,normal
0.5156201451140712,3.093720870684427,6.3,1,0,0,0,1,0,0,tcp_syn_flood
36.55772464721796,12776.924764202677,432.0,0,1,0,0,0,1,0,udp_flood
46511.62790697674,17441860.465116277,562.5,0,1,0,0,0,1,0,udp_flood
4769.001490312966,1486736.2146050672,328.9375,0,1,0,0,0,1,0,udp_flood
0.2123297928991821,1.273978757395093,6.5,1,0,0,0,1,0,0,tcp_syn_flood
2.2246212308306967,669.1918589437963,300.81158,1,0,0,0,1,0,0,normal
37.84044576045106,13225.235793277643,432.0,0,1,0,0,0,1,0,udp_flood
0.341885569190564,2.0513134151433845,6.3333335,1,0,0,0,1,0,0,tcp_syn_flood
191.9017463058913,9595.087315294568,60.5,0,0,0,0,0,1,0,normal
